user_id,age_group,skin_type,acne_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U0134,45+,Oily,Papules,Severe,Jawline and chin,Rarely reacts,Sulfates,Acne and breakouts,Medium,Medium,Cold,Luteal,Retinoid Treatment
U1266,13-17,Combination,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Medium,Low,Moderate,None,Soothing Cleanser
U0824,25-34,Oily,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Anti-aging,Low,Low,Cold,Follicular,BHA Exfoliant
U0409,18-24,Normal,Papules,Mild,T-Zone (forehead/nose),Rarely reacts,Parabens,Large pores,Medium,Medium,Cold,Ovulation,Gentle Hydrating Cleanser
U0369,18-24,Normal,Whiteheads,Mild,All over face,Rarely reacts,Fragrance,Dryness or flakiness,High,Medium,Hot,Luteal,Niacinamide Serum
U0508,25-34,Combination,Pustules,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Dark spots/Uneven tone,Low,Low,Hot,None,Soothing Cleanser
U1207,25-34,Normal,Cyst,Moderate,All over face,Often reacts,Fragrance,Dryness or flakiness,Low,Medium,Cold,Luteal,Retinoid Treatment
U0505,18-24,Oily,Papules,Mild,All over face,Often reacts,Parabens,Dark spots/Uneven tone,Medium,High,Cold,Menstrual,Soothing Cleanser
U1361,35-44,Dry,Cyst,Severe,Jawline and chin,Often reacts,Fragrance,Anti-aging,Low,High,Hot,Luteal,Retinoid Treatment
U0348,18-24,Combination,Blackheads,Mild,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,High,Medium,Cold,None,Niacinamide Serum
U0387,18-24,Combination,Cyst,Severe,All over face,Often reacts,None,Large pores,Low,Low,Cold,Luteal,Retinoid Treatment
U0001,18-24,Dry,Papules,Mild,T-Zone (forehead/nose),Rarely reacts,None,Acne and breakouts,High,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U0361,18-24,Sensitive,Whiteheads,Mild,All over face,Rarely reacts,None,Large pores,Medium,High,Hot,Menstrual,Soothing Cleanser
U0895,45+,Oily,Papules,Severe,Jawline and chin,Rarely reacts,Sulfates,Anti-aging,High,High,Hot,None,Retinoid Treatment
U0829,25-34,Oily,Blackheads,Moderate,All over face,Often reacts,Sulfates,Anti-aging,Medium,Low,Hot,None,Soothing Cleanser
U1445,35-44,Normal,Blackheads,Mild,All over face,Often reacts,None,Anti-aging,Low,Low,Hot,Follicular,Soothing Cleanser
U0476,18-24,Dry,Cyst,Severe,T-Zone (forehead/nose),Rarely reacts,Parabens,Dark spots/Uneven tone,High,High,Hot,Follicular,Retinoid Treatment
U1309,45+,Dry,Cyst,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Acne and breakouts,High,Medium,Moderate,Ovulation,Retinoid Treatment
U0058,35-44,Oily,Papules,Mild,Jawline and chin,Sometimes reacts,Parabens,Anti-aging,Low,Medium,Cold,None,Niacinamide Serum
U0638,25-34,Dry,Cyst,Mild,Jawline and chin,Sometimes reacts,Alcohol,Dryness or flakiness,High,Medium,Moderate,Follicular,Retinoid Treatment
U1335,45+,Combination,Papules,Mild,All over face,Often reacts,Sulfates,Dryness or flakiness,Medium,Low,Hot,Follicular,Soothing Cleanser
U1220,45+,Dry,Blackheads,Mild,Cheeks and jawline,Rarely reacts,None,Dark spots/Uneven tone,Low,Medium,Cold,Luteal,Niacinamide Serum
U0984,13-17,Normal,Blackheads,Mild,All over face,Often reacts,Fragrance,Large pores,Low,Medium,Cold,None,Soothing Cleanser
U0173,45+,Normal,Cyst,Severe,T-Zone (forehead/nose),Often reacts,Fragrance,Dark spots/Uneven tone,Medium,Medium,Hot,None,Retinoid Treatment
U0451,25-34,Sensitive,Cyst,Severe,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Oily/Shiny skin,Low,Medium,Moderate,Ovulation,Retinoid Treatment
U0126,45+,Normal,Blackheads,Moderate,Jawline and chin,Rarely reacts,None,Anti-aging,High,High,Moderate,Ovulation,Niacinamide Serum
U1011,35-44,Sensitive,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Low,Low,Moderate,Luteal,Soothing Cleanser
U0531,13-17,Oily,Pustules,Severe,Jawline and chin,Often reacts,Sulfates,Dark spots/Uneven tone,Medium,Low,Moderate,Ovulation,Retinoid Treatment
U0858,45+,Oily,Whiteheads,Mild,Jawline and chin,Often reacts,Sulfates,Anti-aging,Low,Medium,Moderate,Follicular,Soothing Cleanser
U0714,45+,Combination,Pustules,Moderate,Cheeks and jawline,Often reacts,None,Large pores,Medium,High,Moderate,Menstrual,Soothing Cleanser
U0091,35-44,Combination,Blackheads,Mild,Cheeks and jawline,Often reacts,Parabens,Dryness or flakiness,High,Medium,Hot,Menstrual,Soothing Cleanser
U1481,45+,Sensitive,Papules,Moderate,Cheeks and jawline,Often reacts,Alcohol,Oily/Shiny skin,Medium,Low,Cold,Menstrual,Soothing Cleanser
U0182,18-24,Sensitive,Whiteheads,Severe,All over face,Sometimes reacts,Sulfates,Large pores,High,Medium,Moderate,None,Retinoid Treatment
U0876,35-44,Normal,Blackheads,Moderate,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Low,Low,Cold,None,Soothing Cleanser
U1032,45+,Normal,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Acne and breakouts,Low,Low,Cold,None,Soothing Cleanser
U0787,45+,Sensitive,Papules,Severe,All over face,Often reacts,Fragrance,Oily/Shiny skin,Medium,Low,Moderate,Luteal,Retinoid Treatment
U0415,18-24,Oily,Pustules,Moderate,Cheeks and jawline,Rarely reacts,Parabens,Dryness or flakiness,High,High,Hot,Luteal,Niacinamide Serum
U0252,45+,Dry,Pustules,Mild,Jawline and chin,Often reacts,Alcohol,Dryness or flakiness,Low,Medium,Moderate,Luteal,Soothing Cleanser
U0070,18-24,Dry,Papules,Moderate,All over face,Rarely reacts,Fragrance,Oily/Shiny skin,Low,Low,Hot,None,Gentle Hydrating Cleanser
U0804,45+,Dry,Blackheads,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Large pores,Low,Medium,Cold,Ovulation,Soothing Cleanser
U0132,25-34,Combination,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Large pores,High,Low,Moderate,Luteal,Niacinamide Serum
U0301,35-44,Normal,Pustules,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dryness or flakiness,Low,Low,Hot,None,Retinoid Treatment
U1042,18-24,Dry,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Acne and breakouts,Low,High,Moderate,Luteal,Niacinamide Serum
U0327,45+,Dry,Blackheads,Mild,Cheeks and jawline,Rarely reacts,None,Anti-aging,Low,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U1495,18-24,Oily,Blackheads,Mild,Jawline and chin,Sometimes reacts,Alcohol,Oily/Shiny skin,Low,High,Hot,Luteal,Niacinamide Serum
U1135,35-44,Normal,Blackheads,Moderate,All over face,Sometimes reacts,Sulfates,Large pores,Medium,Low,Cold,Luteal,Niacinamide Serum
U0500,45+,Dry,Blackheads,Mild,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,High,High,Cold,None,Niacinamide Serum
U0342,13-17,Combination,Papules,Mild,All over face,Sometimes reacts,None,Large pores,High,Medium,Moderate,Menstrual,Niacinamide Serum
U0833,25-34,Sensitive,Blackheads,Severe,All over face,Often reacts,Sulfates,Anti-aging,Medium,High,Cold,Menstrual,Retinoid Treatment
U0365,13-17,Normal,Papules,Moderate,T-Zone (forehead/nose),Rarely reacts,Parabens,Large pores,Medium,High,Cold,None,Salicylic Acid Cleanser
U0496,35-44,Dry,Cyst,Severe,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Medium,High,Moderate,None,Retinoid Treatment
U1424,25-34,Dry,Whiteheads,Mild,Jawline and chin,Sometimes reacts,Parabens,Large pores,Low,Medium,Moderate,Follicular,Niacinamide Serum
U0339,35-44,Combination,Whiteheads,Mild,Cheeks and jawline,Often reacts,None,Oily/Shiny skin,Medium,Low,Cold,Menstrual,Soothing Cleanser
U0422,45+,Combination,Blackheads,Mild,All over face,Rarely reacts,None,Dark spots/Uneven tone,High,Medium,Cold,None,BHA Exfoliant
U0165,45+,Combination,Blackheads,Moderate,Cheeks and jawline,Rarely reacts,Parabens,Large pores,High,Low,Moderate,None,Niacinamide Serum
U0029,18-24,Combination,Pustules,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Large pores,Medium,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U0517,35-44,Normal,Pustules,Moderate,All over face,Sometimes reacts,Parabens,Anti-aging,Low,High,Moderate,Ovulation,Retinoid Treatment
U0194,45+,Combination,Whiteheads,Mild,Jawline and chin,Rarely reacts,None,Dark spots/Uneven tone,High,High,Cold,Ovulation,Niacinamide Serum
U1157,18-24,Combination,Pustules,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Low,High,Moderate,Ovulation,Gentle Hydrating Cleanser
U1468,13-17,Normal,Papules,Mild,T-Zone (forehead/nose),Rarely reacts,Alcohol,Anti-aging,Low,High,Cold,Follicular,Gentle Hydrating Cleanser
U0946,45+,Normal,Whiteheads,Mild,T-Zone (forehead/nose),Rarely reacts,Parabens,Large pores,High,Low,Hot,None,Niacinamide Serum
U1390,35-44,Dry,Pustules,Mild,Cheeks and jawline,Sometimes reacts,None,Oily/Shiny skin,Low,Low,Moderate,Follicular,Gentle Hydrating Cleanser
U0170,13-17,Sensitive,Cyst,Severe,Jawline and chin,Often reacts,Alcohol,Large pores,Medium,Low,Cold,Ovulation,Retinoid Treatment
U0168,18-24,Sensitive,Pustules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Low,Low,Cold,Menstrual,Soothing Cleanser
U0653,13-17,Sensitive,Pustules,Mild,T-Zone (forehead/nose),Often reacts,Fragrance,Dryness or flakiness,High,Medium,Cold,Luteal,Soothing Cleanser
U0174,45+,Sensitive,Whiteheads,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Oily/Shiny skin,High,Medium,Moderate,Follicular,Soothing Cleanser
U0519,45+,Normal,Whiteheads,Moderate,Jawline and chin,Often reacts,None,Acne and breakouts,Medium,High,Moderate,None,Soothing Cleanser
U1240,25-34,Normal,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Dark spots/Uneven tone,Low,Low,Hot,None,Gentle Hydrating Cleanser
U1206,18-24,Normal,Papules,Severe,Cheeks and jawline,Rarely reacts,Alcohol,Dryness or flakiness,Low,Low,Cold,Ovulation,Retinoid Treatment
U0913,13-17,Dry,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Anti-aging,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0492,18-24,Combination,Blackheads,Mild,Cheeks and jawline,Rarely reacts,Fragrance,Dryness or flakiness,Medium,Medium,Moderate,Luteal,Niacinamide Serum
U0954,18-24,Dry,Whiteheads,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Large pores,Low,High,Moderate,None,Gentle Hydrating Cleanser
U0074,35-44,Oily,Cyst,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Medium,Low,Cold,Luteal,Retinoid Treatment
U1281,45+,Dry,Blackheads,Mild,Jawline and chin,Often reacts,None,Oily/Shiny skin,Medium,Medium,Moderate,Luteal,Soothing Cleanser
U0588,13-17,Sensitive,Cyst,Moderate,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Low,High,Cold,Luteal,Retinoid Treatment
U0751,35-44,Oily,Blackheads,Moderate,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Medium,Low,Moderate,Menstrual,Niacinamide Serum
U0658,25-34,Sensitive,Whiteheads,Moderate,All over face,Sometimes reacts,Fragrance,Anti-aging,High,Low,Hot,None,Soothing Cleanser
U0843,45+,Oily,Pustules,Moderate,All over face,Sometimes reacts,Alcohol,Large pores,Low,Medium,Hot,Menstrual,Niacinamide Serum
U0235,35-44,Dry,Blackheads,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,High,Medium,Cold,Menstrual,Niacinamide Serum
U0733,35-44,Combination,Blackheads,Mild,All over face,Sometimes reacts,Fragrance,Acne and breakouts,Low,Low,Hot,Follicular,BHA Exfoliant
U0215,25-34,Dry,Pustules,Moderate,Cheeks and jawline,Rarely reacts,None,Dark spots/Uneven tone,Low,High,Hot,Luteal,Niacinamide Serum
U0163,18-24,Combination,Cyst,Moderate,All over face,Often reacts,Sulfates,Oily/Shiny skin,High,High,Moderate,None,Retinoid Treatment
U0133,18-24,Normal,Cyst,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,High,Medium,Cold,Luteal,Benzoyl Peroxide Treatment
U1126,25-34,Sensitive,Whiteheads,Mild,Jawline and chin,Often reacts,Parabens,Acne and breakouts,High,Low,Cold,None,Soothing Cleanser
U0223,13-17,Combination,Pustules,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Large pores,Medium,High,Hot,None,Salicylic Acid Cleanser
U1254,45+,Oily,Cyst,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dryness or flakiness,Low,High,Hot,None,Retinoid Treatment
U0935,45+,Oily,Whiteheads,Mild,Jawline and chin,Often reacts,Sulfates,Dark spots/Uneven tone,Medium,Low,Cold,Follicular,Soothing Cleanser
U0186,45+,Dry,Blackheads,Moderate,Jawline and chin,Rarely reacts,Parabens,Dark spots/Uneven tone,High,Low,Moderate,Menstrual,Niacinamide Serum
U0042,45+,Combination,Papules,Mild,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Low,Low,Cold,Luteal,Soothing Cleanser
U0693,35-44,Combination,Cyst,Severe,All over face,Rarely reacts,Parabens,Dryness or flakiness,Low,Low,Cold,Luteal,Retinoid Treatment
U0109,45+,Combination,Papules,Mild,Jawline and chin,Rarely reacts,None,Dark spots/Uneven tone,Low,High,Cold,None,Niacinamide Serum
U0039,35-44,Combination,Papules,Mild,Jawline and chin,Rarely reacts,Sulfates,Large pores,Low,Low,Moderate,Follicular,Niacinamide Serum
U0569,13-17,Sensitive,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,None,Dark spots/Uneven tone,High,High,Cold,None,Soothing Cleanser
U1025,35-44,Normal,Pustules,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,Medium,Medium,Hot,Luteal,Retinoid Treatment
U1446,35-44,Oily,Cyst,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,High,Medium,Hot,Follicular,Retinoid Treatment
U1472,18-24,Combination,Blackheads,Mild,All over face,Often reacts,Parabens,Acne and breakouts,Medium,High,Cold,None,Soothing Cleanser
U0484,45+,Oily,Papules,Mild,All over face,Often reacts,Fragrance,Dryness or flakiness,Low,High,Hot,Luteal,Soothing Cleanser
U0469,25-34,Combination,Blackheads,Severe,All over face,Sometimes reacts,Parabens,Anti-aging,Medium,High,Moderate,Ovulation,Retinoid Treatment
U0891,45+,Sensitive,Papules,Mild,All over face,Sometimes reacts,Alcohol,Dryness or flakiness,High,Medium,Hot,None,Soothing Cleanser
U0948,35-44,Oily,Cyst,Severe,All over face,Often reacts,None,Dryness or flakiness,Medium,High,Moderate,Luteal,Retinoid Treatment
U0025,45+,Normal,Papules,Mild,All over face,Sometimes reacts,Alcohol,Anti-aging,High,Medium,Cold,Menstrual,Niacinamide Serum
U1033,45+,Dry,Cyst,Moderate,All over face,Often reacts,None,Dark spots/Uneven tone,Medium,High,Cold,Follicular,Retinoid Treatment
U1218,45+,Dry,Whiteheads,Mild,Jawline and chin,Rarely reacts,Alcohol,Oily/Shiny skin,High,Low,Cold,None,Niacinamide Serum
U0069,35-44,Sensitive,Pustules,Mild,All over face,Rarely reacts,Parabens,Dryness or flakiness,High,High,Cold,None,Soothing Cleanser
U0885,35-44,Oily,Cyst,Severe,T-Zone (forehead/nose),Often reacts,None,Acne and breakouts,Low,High,Hot,Follicular,Retinoid Treatment
U1293,13-17,Dry,Pustules,Severe,Cheeks and jawline,Rarely reacts,Sulfates,Anti-aging,Medium,Low,Cold,None,Retinoid Treatment
U0851,13-17,Dry,Blackheads,Moderate,Cheeks and jawline,Often reacts,None,Dark spots/Uneven tone,Medium,Low,Cold,None,Soothing Cleanser
U0735,13-17,Combination,Cyst,Moderate,T-Zone (forehead/nose),Often reacts,None,Anti-aging,Low,Medium,Hot,Follicular,Retinoid Treatment
U0455,25-34,Oily,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,None,Acne and breakouts,Medium,Low,Cold,Luteal,Niacinamide Serum
U0265,18-24,Sensitive,Blackheads,Mild,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Low,Low,Hot,Follicular,Soothing Cleanser
U0076,35-44,Sensitive,Cyst,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dark spots/Uneven tone,Medium,Medium,Hot,None,Retinoid Treatment
U0445,13-17,Oily,Cyst,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,High,Low,Hot,Follicular,Retinoid Treatment
U0396,45+,Combination,Pustules,Moderate,Cheeks and jawline,Sometimes reacts,None,Large pores,Low,Medium,Moderate,Follicular,Salicylic Acid Cleanser
U0177,13-17,Normal,Papules,Moderate,Jawline and chin,Sometimes reacts,None,Large pores,Low,High,Cold,Luteal,Niacinamide Serum
U1339,35-44,Normal,Whiteheads,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Large pores,High,Medium,Hot,None,Gentle Hydrating Cleanser
U1313,25-34,Dry,Blackheads,Moderate,Cheeks and jawline,Sometimes reacts,None,Anti-aging,Medium,Medium,Moderate,None,Gentle Hydrating Cleanser
U1056,18-24,Normal,Cyst,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dark spots/Uneven tone,High,High,Hot,None,Retinoid Treatment
U0596,35-44,Dry,Blackheads,Moderate,All over face,Often reacts,Fragrance,Oily/Shiny skin,Medium,Low,Hot,Menstrual,Soothing Cleanser
U0062,35-44,Sensitive,Cyst,Severe,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Medium,High,Cold,Luteal,Retinoid Treatment
U0873,25-34,Oily,Blackheads,Mild,Jawline and chin,Rarely reacts,Parabens,Oily/Shiny skin,Low,Medium,Hot,Follicular,Niacinamide Serum
U1143,13-17,Combination,Papules,Severe,Jawline and chin,Often reacts,Parabens,Dryness or flakiness,High,High,Cold,Follicular,Retinoid Treatment
U1436,18-24,Oily,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Acne and breakouts,Medium,Medium,Cold,None,Retinoid Treatment
U0279,45+,Oily,Blackheads,Mild,Cheeks and jawline,Often reacts,None,Acne and breakouts,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0037,25-34,Sensitive,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Medium,Low,Hot,Follicular,Soothing Cleanser
U0663,18-24,Sensitive,Cyst,Severe,Cheeks and jawline,Often reacts,Parabens,Oily/Shiny skin,High,Medium,Moderate,None,Retinoid Treatment
U1381,25-34,Dry,Pustules,Mild,All over face,Rarely reacts,None,Large pores,Medium,Low,Moderate,None,Gentle Hydrating Cleanser
U1107,25-34,Combination,Cyst,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Large pores,Low,High,Moderate,Menstrual,Retinoid Treatment
U0978,25-34,Dry,Cyst,Moderate,All over face,Sometimes reacts,Parabens,Anti-aging,Low,High,Cold,None,Retinoid Treatment
U0739,18-24,Normal,Cyst,Moderate,All over face,Sometimes reacts,Alcohol,Large pores,High,Medium,Hot,Menstrual,Retinoid Treatment
U0192,45+,Oily,Pustules,Severe,All over face,Rarely reacts,Sulfates,Anti-aging,Low,Low,Hot,Follicular,Retinoid Treatment
U0920,13-17,Combination,Papules,Mild,All over face,Often reacts,Alcohol,Dryness or flakiness,Low,High,Cold,Menstrual,Soothing Cleanser
U0457,13-17,Oily,Papules,Severe,All over face,Rarely reacts,Alcohol,Anti-aging,High,Low,Cold,None,Retinoid Treatment
U0676,35-44,Oily,Whiteheads,Moderate,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Low,Low,Moderate,Follicular,Soothing Cleanser
U0761,25-34,Normal,Papules,Severe,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Low,Medium,Cold,Luteal,Retinoid Treatment
U1382,25-34,Dry,Papules,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Oily/Shiny skin,High,Medium,Moderate,Luteal,Niacinamide Serum
U0729,18-24,Sensitive,Papules,Mild,T-Zone (forehead/nose),Often reacts,None,Oily/Shiny skin,Low,Medium,Cold,Luteal,Soothing Cleanser
U0413,25-34,Normal,Blackheads,Moderate,T-Zone (forehead/nose),Rarely reacts,Parabens,Oily/Shiny skin,Medium,High,Hot,Ovulation,Gentle Hydrating Cleanser
U0826,35-44,Combination,Whiteheads,Mild,All over face,Rarely reacts,Sulfates,Dryness or flakiness,Low,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U0617,18-24,Normal,Pustules,Mild,All over face,Sometimes reacts,Sulfates,Dryness or flakiness,High,High,Hot,None,Niacinamide Serum
U0115,45+,Oily,Whiteheads,Moderate,All over face,Often reacts,Alcohol,Dryness or flakiness,High,Medium,Moderate,Luteal,Soothing Cleanser
U0418,45+,Combination,Cyst,Moderate,Cheeks and jawline,Often reacts,None,Large pores,High,High,Cold,Luteal,Retinoid Treatment
U1458,13-17,Dry,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Acne and breakouts,Medium,Medium,Moderate,Follicular,Gentle Hydrating Cleanser
U0970,35-44,Oily,Whiteheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Acne and breakouts,Medium,Low,Moderate,Follicular,BHA Exfoliant
U0605,13-17,Combination,Cyst,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Medium,Medium,Cold,Luteal,Benzoyl Peroxide Treatment
U1464,18-24,Sensitive,Papules,Mild,Cheeks and jawline,Often reacts,Parabens,Oily/Shiny skin,High,High,Moderate,None,Soothing Cleanser
U0090,45+,Sensitive,Papules,Mild,Cheeks and jawline,Sometimes reacts,None,Oily/Shiny skin,Low,Medium,Hot,Follicular,Soothing Cleanser
U0849,35-44,Sensitive,Pustules,Severe,All over face,Rarely reacts,Alcohol,Acne and breakouts,Medium,Low,Hot,Follicular,Retinoid Treatment
U1169,25-34,Normal,Cyst,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dryness or flakiness,Medium,Medium,Hot,None,Retinoid Treatment
U1463,18-24,Dry,Pustules,Moderate,Cheeks and jawline,Rarely reacts,None,Oily/Shiny skin,Medium,Low,Hot,Menstrual,Niacinamide Serum
U0754,25-34,Sensitive,Blackheads,Moderate,Jawline and chin,Often reacts,None,Dark spots/Uneven tone,Low,High,Hot,Luteal,Soothing Cleanser
U0499,45+,Oily,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Dark spots/Uneven tone,Medium,Medium,Moderate,Luteal,Retinoid Treatment
U0012,13-17,Combination,Cyst,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Anti-aging,Medium,High,Hot,Follicular,Retinoid Treatment
