user_id,age_group,skin_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,acne_type,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U1220,45+,Dry,Mild,Cheeks and jawline,Rarely reacts,,Dark spots/Uneven tone,Blackheads,Low,Medium,Cold,Luteal,Niacinamide Serum
U0984,13-17,Normal,Mild,All over face,Often reacts,Fragrance,Large pores,Blackheads,Low,Medium,Cold,,Soothing Cleanser
U0173,45+,Normal,Severe,T-Zone (forehead/nose),Often reacts,Fragrance,Dark spots/Uneven tone,Cyst,Medium,Medium,Hot,None,Retinoid Treatment
U0451,25-34,Sensitive,Severe,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Oily/Shiny skin,Cyst,Low,Medium,Moderate,Ovulation,Retinoid Treatment
U0126,45+,Normal,Moderate,Jawline and chin,Rarely reacts,None,Anti-aging,Blackheads,High,High,Moderate,Ovulation,Niacinamide Serum
U1011,35-44,Sensitive,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Whiteheads,Low,Low,Moderate,Luteal,Soothing Cleanser
U0531,13-17,Oily,Severe,Jawline and chin,Often reacts,Sulfates,Dark spots/Uneven tone,Pustules,Medium,Low,Moderate,Ovulation,Retinoid Treatment
U0858,45+,Oily,Mild,Jawline and chin,Often reacts,Sulfates,Anti-aging,Whiteheads,Low,Medium,Moderate,Follicular,Soothing Cleanser
U0714,45+,Combination,Moderate,Cheeks and jawline,Often reacts,None,Large pores,Pustules,Medium,High,Moderate,Menstrual,Soothing Cleanser
U0091,35-44,Combination,Mild,Cheeks and jawline,Often reacts,Parabens,Dryness or flakiness,Blackheads,High,Medium,Hot,Menstrual,Soothing Cleanser
U1481,45+,Sensitive,Moderate,Cheeks and jawline,Often reacts,Alcohol,Oily/Shiny skin,Papules,Medium,Low,Cold,Menstrual,Soothing Cleanser
U0182,18-24,Sensitive,Severe,All over face,Sometimes reacts,Sulfates,Large pores,Whiteheads,High,Medium,Moderate,None,Retinoid Treatment
U0876,35-44,Normal,Moderate,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Blackheads,Low,Low,Cold,None,Soothing Cleanser
U1032,45+,Normal,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Acne and breakouts,Blackheads,Low,Low,Cold,None,Soothing Cleanser
U0787,45+,Sensitive,Severe,All over face,Often reacts,Fragrance,Oily/Shiny skin,Papules,Medium,Low,Moderate,Luteal,Retinoid Treatment
U0415,18-24,Oily,Moderate,Cheeks and jawline,Rarely reacts,Parabens,Dryness or flakiness,Pustules,High,High,Hot,Luteal,Niacinamide Serum
U0252,45+,Dry,Mild,Jawline and chin,Often reacts,Alcohol,Dryness or flakiness,Pustules,Low,Medium,Moderate,Luteal,Soothing Cleanser
U0070,18-24,Dry,Moderate,All over face,Rarely reacts,Fragrance,Oily/Shiny skin,Papules,Low,Low,Hot,None,Gentle Hydrating Cleanser
U0804,45+,Dry,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Large pores,Blackheads,Low,Medium,Cold,Ovulation,Soothing Cleanser
U0132,25-34,Combination,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Large pores,Blackheads,High,Low,Moderate,Luteal,Niacinamide Serum
U0301,35-44,Normal,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dryness or flakiness,Pustules,Low,Low,Hot,,Retinoid Treatment
U1042,18-24,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Acne and breakouts,Blackheads,Low,High,Moderate,Luteal,Niacinamide Serum
U0327,45+,Dry,Mild,Cheeks and jawline,Rarely reacts,,Anti-aging,Blackheads,Low,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U1495,18-24,Oily,Mild,Jawline and chin,Sometimes reacts,Alcohol,Oily/Shiny skin,Blackheads,Low,High,Hot,Luteal,Niacinamide Serum
U1135,35-44,Normal,Moderate,All over face,Sometimes reacts,Sulfates,Large pores,Blackheads,Medium,Low,Cold,Luteal,Niacinamide Serum
U0500,45+,Dry,Mild,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,Blackheads,High,High,Cold,None,Niacinamide Serum
U0342,13-17,Combination,Mild,All over face,Sometimes reacts,None,Large pores,Papules,High,Medium,Moderate,Menstrual,Niacinamide Serum
U0833,25-34,Sensitive,Severe,All over face,Often reacts,Sulfates,Anti-aging,Blackheads,Medium,High,Cold,Menstrual,Retinoid Treatment
U0365,13-17,Normal,Moderate,T-Zone (forehead/nose),Rarely reacts,Parabens,Large pores,Papules,Medium,High,Cold,None,Salicylic Acid Cleanser
U0496,35-44,Dry,Severe,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Cyst,Medium,High,Moderate,None,Retinoid Treatment
U1424,25-34,Dry,Mild,Jawline and chin,Sometimes reacts,Parabens,Large pores,Whiteheads,Low,Medium,Moderate,Follicular,Niacinamide Serum
U0339,35-44,Combination,Mild,Cheeks and jawline,Often reacts,None,Oily/Shiny skin,Whiteheads,Medium,Low,Cold,Menstrual,Soothing Cleanser
U0422,45+,Combination,Mild,All over face,Rarely reacts,,Dark spots/Uneven tone,Blackheads,High,Medium,Cold,None,BHA Exfoliant
U0165,45+,Combination,Moderate,Cheeks and jawline,Rarely reacts,Parabens,Large pores,Blackheads,High,Low,Moderate,,Niacinamide Serum
U0029,18-24,Combination,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Large pores,Pustules,Medium,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U0517,35-44,Normal,Moderate,All over face,Sometimes reacts,Parabens,Anti-aging,Pustules,Low,High,Moderate,Ovulation,Retinoid Treatment
U0194,45+,Combination,Mild,Jawline and chin,Rarely reacts,None,Dark spots/Uneven tone,Whiteheads,High,High,Cold,Ovulation,Niacinamide Serum
U1157,18-24,Combination,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Pustules,Low,High,Moderate,Ovulation,Gentle Hydrating Cleanser
U1468,13-17,Normal,Mild,T-Zone (forehead/nose),Rarely reacts,Alcohol,Anti-aging,Papules,Low,High,Cold,Follicular,Gentle Hydrating Cleanser
U0946,45+,Normal,Mild,,Rarely reacts,Parabens,Large pores,Whiteheads,High,Low,Hot,,Niacinamide Serum
U1390,35-44,Dry,Mild,Cheeks and jawline,Sometimes reacts,None,Oily/Shiny skin,Pustules,Low,Low,Moderate,Follicular,Gentle Hydrating Cleanser
U0170,13-17,Sensitive,Severe,Jawline and chin,Often reacts,Alcohol,Large pores,Cyst,Medium,Low,Cold,Ovulation,Retinoid Treatment
U0168,18-24,Sensitive,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Pustules,Low,Low,Cold,Menstrual,Soothing Cleanser
U0653,13-17,Sensitive,Mild,T-Zone (forehead/nose),Often reacts,Fragrance,Dryness or flakiness,Pustules,High,Medium,Cold,Luteal,Soothing Cleanser
U0174,45+,Sensitive,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Oily/Shiny skin,Whiteheads,High,Medium,Moderate,Follicular,Soothing Cleanser
U0519,45+,Normal,Moderate,Jawline and chin,Often reacts,,Acne and breakouts,Whiteheads,Medium,High,Moderate,None,Soothing Cleanser
U1240,25-34,Normal,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Dark spots/Uneven tone,Whiteheads,Low,Low,Hot,None,Gentle Hydrating Cleanser
U1206,18-24,Normal,Severe,Cheeks and jawline,Rarely reacts,Alcohol,Dryness or flakiness,Papules,Low,Low,Cold,Ovulation,Retinoid Treatment
U0913,13-17,Dry,Mild,,Rarely reacts,Fragrance,Anti-aging,Blackheads,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0492,18-24,Combination,Mild,Cheeks and jawline,Rarely reacts,Fragrance,Dryness or flakiness,Blackheads,Medium,Medium,Moderate,Luteal,Niacinamide Serum
U0954,18-24,Dry,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Large pores,Whiteheads,Low,High,Moderate,None,Gentle Hydrating Cleanser
U0074,35-44,Oily,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Cyst,Medium,Low,Cold,Luteal,Retinoid Treatment
U1281,45+,Dry,Mild,Jawline and chin,Often reacts,,Oily/Shiny skin,Blackheads,Medium,Medium,Moderate,Luteal,Soothing Cleanser
U0588,13-17,Sensitive,Moderate,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Cyst,Low,High,Cold,Luteal,Retinoid Treatment
U0751,35-44,Oily,Moderate,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Blackheads,Medium,Low,Moderate,Menstrual,Niacinamide Serum
U0658,25-34,Sensitive,Moderate,All over face,Sometimes reacts,Fragrance,Anti-aging,Whiteheads,High,Low,Hot,None,Soothing Cleanser
U0843,45+,Oily,Moderate,All over face,Sometimes reacts,Alcohol,Large pores,Pustules,Low,Medium,Hot,Menstrual,Niacinamide Serum
U0235,35-44,Dry,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Blackheads,High,Medium,Cold,Menstrual,Niacinamide Serum
U0733,35-44,Combination,Mild,All over face,Sometimes reacts,Fragrance,Acne and breakouts,Blackheads,Low,Low,Hot,Follicular,BHA Exfoliant
U0215,25-34,Dry,Moderate,Cheeks and jawline,Rarely reacts,None,Dark spots/Uneven tone,Pustules,Low,High,Hot,Luteal,Niacinamide Serum
U0163,18-24,Combination,Moderate,All over face,Often reacts,Sulfates,Oily/Shiny skin,Cyst,High,High,Moderate,None,Retinoid Treatment
U0133,18-24,Normal,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Cyst,High,Medium,Cold,Luteal,Benzoyl Peroxide Treatment
U1126,25-34,Sensitive,Mild,Jawline and chin,Often reacts,Parabens,Acne and breakouts,Whiteheads,High,Low,Cold,None,Soothing Cleanser
U0223,13-17,Combination,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Large pores,Pustules,Medium,High,Hot,,Salicylic Acid Cleanser
U1254,45+,Oily,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dryness or flakiness,Cyst,Low,High,Hot,None,Retinoid Treatment
U0935,45+,Oily,Mild,Jawline and chin,Often reacts,Sulfates,Dark spots/Uneven tone,Whiteheads,Medium,Low,Cold,Follicular,Soothing Cleanser
U0186,45+,Dry,Moderate,Jawline and chin,Rarely reacts,Parabens,Dark spots/Uneven tone,Blackheads,High,Low,Moderate,Menstrual,Niacinamide Serum
U0042,45+,Combination,Mild,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Papules,Low,Low,Cold,Luteal,Soothing Cleanser
U0693,35-44,Combination,Severe,All over face,Rarely reacts,Parabens,Dryness or flakiness,Cyst,Low,Low,Cold,Luteal,Retinoid Treatment
U0109,45+,Combination,Mild,Jawline and chin,Rarely reacts,None,Dark spots/Uneven tone,Papules,Low,High,Cold,None,Niacinamide Serum
U0039,35-44,Combination,Mild,Jawline and chin,Rarely reacts,Sulfates,Large pores,Papules,Low,Low,Moderate,Follicular,Niacinamide Serum
U0569,13-17,Sensitive,Mild,T-Zone (forehead/nose),Often reacts,None,Dark spots/Uneven tone,Blackheads,High,High,Cold,None,Soothing Cleanser
U1025,35-44,Normal,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,Pustules,Medium,Medium,Hot,Luteal,Retinoid Treatment
U1446,35-44,Oily,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Cyst,High,Medium,Hot,Follicular,Retinoid Treatment
U1472,18-24,Combination,Mild,All over face,Often reacts,Parabens,Acne and breakouts,Blackheads,Medium,High,Cold,None,Soothing Cleanser
U0484,45+,Oily,Mild,All over face,Often reacts,Fragrance,Dryness or flakiness,Papules,Low,High,Hot,Luteal,Soothing Cleanser
U0469,25-34,Combination,Severe,All over face,Sometimes reacts,Parabens,Anti-aging,Blackheads,Medium,High,Moderate,Ovulation,Retinoid Treatment
U0891,45+,Sensitive,Mild,All over face,Sometimes reacts,Alcohol,Dryness or flakiness,Papules,High,Medium,Hot,None,Soothing Cleanser
U0948,35-44,Oily,Severe,All over face,Often reacts,None,Dryness or flakiness,Cyst,Medium,High,Moderate,Luteal,Retinoid Treatment
U0025,45+,Normal,Mild,All over face,Sometimes reacts,Alcohol,Anti-aging,Papules,High,Medium,Cold,Menstrual,Niacinamide Serum
U1033,45+,Dry,Moderate,All over face,Often reacts,None,Dark spots/Uneven tone,Cyst,Medium,High,Cold,Follicular,Retinoid Treatment
U1218,45+,Dry,Mild,Jawline and chin,Rarely reacts,Alcohol,Oily/Shiny skin,Whiteheads,High,Low,Cold,None,Niacinamide Serum
U0069,35-44,Sensitive,Mild,All over face,Rarely reacts,Parabens,Dryness or flakiness,Pustules,High,High,Cold,,Soothing Cleanser
U0885,35-44,Oily,Severe,T-Zone (forehead/nose),Often reacts,None,Acne and breakouts,Cyst,Low,High,Hot,Follicular,Retinoid Treatment
U1293,13-17,Dry,Severe,Cheeks and jawline,Rarely reacts,Sulfates,Anti-aging,Pustules,Medium,Low,Cold,None,Retinoid Treatment
U0851,13-17,Dry,Moderate,Cheeks and jawline,Often reacts,None,Dark spots/Uneven tone,Blackheads,Medium,Low,Cold,,Soothing Cleanser
U0735,13-17,Combination,Moderate,T-Zone (forehead/nose),Often reacts,None,Anti-aging,Cyst,Low,Medium,Hot,Follicular,Retinoid Treatment
U0718,18-24,Oily,Moderate,All over face,Rarely reacts,None,Oily/Shiny skin,Papules,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0455,25-34,Oily,Mild,Cheeks and jawline,Sometimes reacts,None,Acne and breakouts,Blackheads,Medium,Low,Cold,Luteal,Niacinamide Serum
U0265,18-24,Sensitive,Mild,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Blackheads,Low,Low,Hot,Follicular,Soothing Cleanser
U0076,35-44,Sensitive,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dark spots/Uneven tone,Cyst,Medium,Medium,Hot,None,Retinoid Treatment
U0445,13-17,Oily,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Cyst,High,Low,Hot,Follicular,Retinoid Treatment
U0396,45+,Combination,Moderate,Cheeks and jawline,Sometimes reacts,None,Large pores,Pustules,Low,Medium,Moderate,Follicular,Salicylic Acid Cleanser
U0177,13-17,Normal,Moderate,Jawline and chin,Sometimes reacts,None,Large pores,Papules,Low,High,Cold,Luteal,Niacinamide Serum
U1339,35-44,Normal,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Large pores,Whiteheads,High,Medium,Hot,,Gentle Hydrating Cleanser
U1313,25-34,Dry,Moderate,Cheeks and jawline,Sometimes reacts,None,Anti-aging,Blackheads,Medium,Medium,Moderate,None,Gentle Hydrating Cleanser
U1056,18-24,Normal,Moderate,,Rarely reacts,Alcohol,Dark spots/Uneven tone,Cyst,High,High,Hot,None,Retinoid Treatment
U0596,35-44,Dry,Moderate,All over face,Often reacts,Fragrance,Oily/Shiny skin,Blackheads,Medium,Low,Hot,Menstrual,Soothing Cleanser
U0062,35-44,Sensitive,Severe,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Cyst,Medium,High,Cold,Luteal,Retinoid Treatment
U0873,25-34,Oily,Mild,Jawline and chin,Rarely reacts,Parabens,Oily/Shiny skin,Blackheads,Low,Medium,Hot,Follicular,Niacinamide Serum
U1143,13-17,Combination,Severe,Jawline and chin,Often reacts,Parabens,Dryness or flakiness,Papules,High,High,Cold,Follicular,Retinoid Treatment
U1436,18-24,Oily,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Acne and breakouts,Cyst,Medium,Medium,Cold,,Retinoid Treatment
U0279,45+,Oily,Mild,Cheeks and jawline,Often reacts,None,Acne and breakouts,Blackheads,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0037,25-34,Sensitive,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Blackheads,Medium,Low,Hot,Follicular,Soothing Cleanser
U0663,18-24,Sensitive,Severe,Cheeks and jawline,Often reacts,Parabens,Oily/Shiny skin,Cyst,High,Medium,Moderate,None,Retinoid Treatment
U1381,25-34,Dry,Mild,All over face,Rarely reacts,None,Large pores,Pustules,Medium,Low,Moderate,None,Gentle Hydrating Cleanser
U1107,25-34,Combination,Severe,T-Zone (forehead/nose),Sometimes reacts,,Large pores,Cyst,Low,High,Moderate,Menstrual,Retinoid Treatment
U0978,25-34,Dry,Moderate,All over face,Sometimes reacts,Parabens,Anti-aging,Cyst,Low,High,Cold,,Retinoid Treatment
U0739,18-24,Normal,Moderate,All over face,Sometimes reacts,Alcohol,Large pores,Cyst,High,Medium,Hot,Menstrual,Retinoid Treatment
U0192,45+,Oily,Severe,All over face,Rarely reacts,Sulfates,Anti-aging,Pustules,Low,Low,Hot,Follicular,Retinoid Treatment
U0920,13-17,Combination,Mild,All over face,Often reacts,Alcohol,Dryness or flakiness,Papules,Low,High,Cold,Menstrual,Soothing Cleanser
U0457,13-17,Oily,Severe,All over face,Rarely reacts,Alcohol,Anti-aging,Papules,High,Low,Cold,,Retinoid Treatment
U0676,35-44,Oily,Moderate,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Whiteheads,Low,Low,Moderate,Follicular,Soothing Cleanser
U0761,25-34,Normal,Severe,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Papules,Low,Medium,Cold,Luteal,Retinoid Treatment
U1382,25-34,Dry,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Oily/Shiny skin,Papules,High,Medium,Moderate,Luteal,Niacinamide Serum
U0729,18-24,Sensitive,Mild,T-Zone (forehead/nose),Often reacts,None,Oily/Shiny skin,Papules,Low,Medium,Cold,Luteal,Soothing Cleanser
U0413,25-34,Normal,Moderate,,Rarely reacts,Parabens,Oily/Shiny skin,Blackheads,Medium,High,Hot,Ovulation,Gentle Hydrating Cleanser
U0826,35-44,Combination,Mild,All over face,Rarely reacts,Sulfates,Dryness or flakiness,Whiteheads,Low,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U0617,18-24,Normal,Mild,All over face,Sometimes reacts,Sulfates,Dryness or flakiness,Pustules,High,High,Hot,,Niacinamide Serum
U0115,45+,Oily,Moderate,All over face,Often reacts,Alcohol,Dryness or flakiness,Whiteheads,High,Medium,Moderate,Luteal,Soothing Cleanser
U0418,45+,Combination,Moderate,Cheeks and jawline,Often reacts,None,Large pores,Cyst,High,High,Cold,Luteal,Retinoid Treatment
U1458,13-17,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Acne and breakouts,Blackheads,Medium,Medium,Moderate,Follicular,Gentle Hydrating Cleanser
U0970,35-44,Oily,Moderate,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Acne and breakouts,Whiteheads,Medium,Low,Moderate,Follicular,BHA Exfoliant
U0605,13-17,Combination,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Cyst,Medium,Medium,Cold,Luteal,Benzoyl Peroxide Treatment
U1464,18-24,Sensitive,Mild,Cheeks and jawline,Often reacts,Parabens,Oily/Shiny skin,Papules,High,High,Moderate,None,Soothing Cleanser
U0090,45+,Sensitive,Mild,Cheeks and jawline,Sometimes reacts,None,Oily/Shiny skin,Papules,Low,Medium,Hot,Follicular,Soothing Cleanser
U0849,35-44,Sensitive,Severe,All over face,Rarely reacts,Alcohol,Acne and breakouts,Pustules,Medium,Low,Hot,Follicular,Retinoid Treatment
U1169,25-34,Normal,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dryness or flakiness,Cyst,Medium,Medium,Hot,,Retinoid Treatment
U1463,18-24,Dry,Moderate,Cheeks and jawline,Rarely reacts,None,Oily/Shiny skin,Pustules,Medium,Low,Hot,Menstrual,Niacinamide Serum
U0754,25-34,Sensitive,Moderate,Jawline and chin,Often reacts,None,Dark spots/Uneven tone,Blackheads,Low,High,Hot,Luteal,Soothing Cleanser
U0499,45+,Oily,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Dark spots/Uneven tone,Cyst,Medium,Medium,Moderate,Luteal,Retinoid Treatment
U0012,13-17,Combination,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Anti-aging,Cyst,Medium,High,Hot,Follicular,Retinoid Treatment
U0397,45+,Dry,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Oily/Shiny skin,Papules,High,High,Hot,None,Gentle Hydrating Cleanser
U0285,25-34,Sensitive,Mild,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Whiteheads,Low,Low,Cold,Follicular,Soothing Cleanser
U1067,13-17,Normal,Severe,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Pustules,Medium,Low,Moderate,Menstrual,Retinoid Treatment
U0691,25-34,Combination,Severe,Cheeks and jawline,Often reacts,Alcohol,Acne and breakouts,Pustules,High,High,Moderate,Ovulation,Retinoid Treatment
U1280,18-24,Sensitive,Mild,All over face,Often reacts,Sulfates,Anti-aging,Pustules,Low,Medium,Moderate,Follicular,Soothing Cleanser
U1433,35-44,Sensitive,Moderate,Jawline and chin,Often reacts,None,Anti-aging,Pustules,High,Medium,Hot,Luteal,Soothing Cleanser
U0690,18-24,Sensitive,Moderate,,Often reacts,Parabens,Anti-aging,Blackheads,Medium,Medium,Hot,Follicular,Soothing Cleanser
U0852,45+,Combination,Mild,T-Zone (forehead/nose),Often reacts,Fragrance,Large pores,Blackheads,Medium,Medium,Hot,Follicular,Soothing Cleanser
U0160,45+,Dry,Severe,T-Zone (forehead/nose),Often reacts,Sulfates,Dark spots/Uneven tone,Cyst,High,High,Moderate,Ovulation,Retinoid Treatment
U0896,18-24,Normal,Mild,Jawline and chin,Often reacts,Parabens,Oily/Shiny skin,Blackheads,High,High,Moderate,Follicular,Soothing Cleanser
U1215,25-34,Normal,Moderate,All over face,Sometimes reacts,,Dryness or flakiness,Papules,Medium,Medium,Hot,Menstrual,Niacinamide Serum
U0258,35-44,Combination,Moderate,T-Zone (forehead/nose),Rarely reacts,Parabens,Oily/Shiny skin,Blackheads,Medium,Low,Moderate,Luteal,Niacinamide Serum
U0336,13-17,Sensitive,Severe,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Cyst,High,Low,Moderate,,Benzoyl Peroxide Treatment
U1437,35-44,Combination,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Dark spots/Uneven tone,Blackheads,Low,Low,Hot,Luteal,Niacinamide Serum
U1040,45+,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Whiteheads,Medium,High,Hot,None,Gentle Hydrating Cleanser
U0516,45+,Oily,Mild,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Papules,High,Medium,Moderate,,Soothing Cleanser
U1016,18-24,Dry,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Dark spots/Uneven tone,Papules,High,Medium,Moderate,Menstrual,Niacinamide Serum
U0769,45+,Normal,Mild,Jawline and chin,Often reacts,Fragrance,Dark spots/Uneven tone,Papules,High,High,Cold,Menstrual,Soothing Cleanser
U1345,13-17,Normal,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Dryness or flakiness,Cyst,High,Medium,Hot,Ovulation,Retinoid Treatment
U0762,18-24,Sensitive,Severe,Cheeks and jawline,Often reacts,Parabens,Anti-aging,Cyst,Medium,High,Moderate,Luteal,Retinoid Treatment
U0829,25-34,Oily,Moderate,All over face,Often reacts,Sulfates,Anti-aging,Blackheads,Medium,Low,Hot,None,Soothing Cleanser
